,,,公布日期時間,2021/07/26 04:36:12 PM
商品, 買賣權, 到期月份(週別), 履約價格, Delta值
CEA       ,買權,202108  ,  77.5 ,0.5855
CEA       ,賣權,202108  ,  62.5 ,-0.0094
CEA       ,賣權,202108  ,  75.0 ,-0.2445
CEA       ,賣權,202108  ,  77.5 ,-0.4145
CEA       ,賣權,202108  ,  82.5 ,-0.8520
CEA       ,買權,202109  ,  90.0 ,0.1717
CEO       ,買權,202108  ,  67.5 ,0.9706
CEO       ,買權,202108  ,  70.0 ,0.9238
CEO       ,買權,202108  ,  72.5 ,0.8415
CEO       ,買權,202108  ,  75.0 ,0.7204
CEO       ,買權,202108  ,  77.5 ,0.5710
CEO       ,買權,202108  ,  80.0 ,0.4246
CEO       ,買權,202108  ,  82.5 ,0.2941
CEO       ,買權,202108  ,  85.0 ,0.1889
CEO       ,買權,202108  ,  87.5 ,0.1119
CEO       ,買權,202108  ,  90.0 ,0.0606
CEO       ,買權,202108  ,  92.5 ,0.0329
CEO       ,買權,202108  ,  95.0 ,0.0131
CEO       ,賣權,202108  ,  67.5 ,-0.0294
CEO       ,賣權,202108  ,  70.0 ,-0.0762
CEO       ,賣權,202108  ,  72.5 ,-0.1585
CEO       ,賣權,202108  ,  75.0 ,-0.2796
CEO       ,賣權,202108  ,  77.5 ,-0.4290
CEO       ,賣權,202108  ,  80.0 ,-0.5754
CEO       ,賣權,202108  ,  82.5 ,-0.7059
CEO       ,賣權,202108  ,  85.0 ,-0.8111
CEO       ,賣權,202108  ,  87.5 ,-0.8881
CEO       ,賣權,202108  ,  90.0 ,-0.9394
CEO       ,賣權,202108  ,  92.5 ,-0.9672
CEO       ,賣權,202108  ,  95.0 ,-0.9869
CEO       ,買權,202109  ,  67.5 ,0.9247
CEO       ,買權,202109  ,  70.0 ,0.8636
CEO       ,買權,202109  ,  72.5 ,0.7811
CEO       ,買權,202109  ,  75.0 ,0.6782
CEO       ,買權,202109  ,  77.5 ,0.5638
CEO       ,買權,202109  ,  80.0 ,0.4570
CEO       ,買權,202109  ,  82.5 ,0.3582
CEO       ,買權,202109  ,  85.0 ,0.2701
CEO       ,買權,202109  ,  87.5 ,0.1965
CEO       ,買權,202109  ,  90.0 ,0.1376
CEO       ,買權,202109  ,  92.5 ,0.0941
CEO       ,買權,202109  ,  95.0 ,0.0619
CEO       ,賣權,202109  ,  67.5 ,-0.0753
CEO       ,賣權,202109  ,  70.0 ,-0.1364
CEO       ,賣權,202109  ,  72.5 ,-0.2189
CEO       ,賣權,202109  ,  75.0 ,-0.3218
CEO       ,賣權,202109  ,  77.5 ,-0.4362
CEO       ,賣權,202109  ,  80.0 ,-0.5430
CEO       ,賣權,202109  ,  82.5 ,-0.6418
CEO       ,賣權,202109  ,  85.0 ,-0.7299
CEO       ,賣權,202109  ,  87.5 ,-0.8035
CEO       ,賣權,202109  ,  90.0 ,-0.8624
CEO       ,賣權,202109  ,  92.5 ,-0.9059
CEO       ,賣權,202109  ,  95.0 ,-0.9381
CEO       ,買權,202112  ,  65.0 ,0.8878
CEO       ,買權,202112  ,  70.0 ,0.7795
CEO       ,買權,202112  ,  75.0 ,0.6401
CEO       ,買權,202112  ,  80.0 ,0.4983
CEO       ,買權,202112  ,  85.0 ,0.3723
CEO       ,買權,202112  ,  90.0 ,0.2647
CEO       ,買權,202112  ,  95.0 ,0.1798
CEO       ,賣權,202112  ,  65.0 ,-0.1122
CEO       ,賣權,202112  ,  70.0 ,-0.2205
CEO       ,賣權,202112  ,  75.0 ,-0.3599
CEO       ,賣權,202112  ,  80.0 ,-0.5017
CEO       ,賣權,202112  ,  85.0 ,-0.6277
CEO       ,賣權,202112  ,  90.0 ,-0.7353
CEO       ,賣權,202112  ,  95.0 ,-0.8202
CEO       ,買權,202203  ,  65.0 ,0.8475
CEO       ,買權,202203  ,  70.0 ,0.7478
CEO       ,買權,202203  ,  75.0 ,0.6308
CEO       ,買權,202203  ,  80.0 ,0.5177
CEO       ,買權,202203  ,  85.0 ,0.4149
CEO       ,買權,202203  ,  90.0 ,0.3230
CEO       ,買權,202203  ,  95.0 ,0.2449
CEO       ,賣權,202203  ,  65.0 ,-0.1525
CEO       ,賣權,202203  ,  70.0 ,-0.2522
CEO       ,賣權,202203  ,  75.0 ,-0.3692
CEO       ,賣權,202203  ,  80.0 ,-0.4823
CEO       ,賣權,202203  ,  85.0 ,-0.5851
CEO       ,賣權,202203  ,  90.0 ,-0.6770
CEO       ,賣權,202203  ,  95.0 ,-0.7551
CEO       ,買權,202206  ,  65.0 ,0.8207
CEO       ,買權,202206  ,  70.0 ,0.7300
CEO       ,買權,202206  ,  75.0 ,0.6284
CEO       ,買權,202206  ,  80.0 ,0.5338
CEO       ,買權,202206  ,  85.0 ,0.4463
CEO       ,買權,202206  ,  90.0 ,0.3652
CEO       ,買權,202206  ,  95.0 ,0.2940
CEO       ,賣權,202206  ,  65.0 ,-0.1793
CEO       ,賣權,202206  ,  70.0 ,-0.2700
CEO       ,賣權,202206  ,  75.0 ,-0.3716
CEO       ,賣權,202206  ,  80.0 ,-0.4662
CEO       ,賣權,202206  ,  85.0 ,-0.5537
CEO       ,賣權,202206  ,  90.0 ,-0.6348
CEO       ,賣權,202206  ,  95.0 ,-0.7060
CFO       ,買權,202108  ,  85.0 ,0.9803
CFO       ,買權,202108  ,  87.5 ,0.9680
CFO       ,買權,202108  ,  90.0 ,0.9246
CFO       ,買權,202108  ,  92.5 ,0.8501
CFO       ,買權,202108  ,  95.0 ,0.7443
CFO       ,買權,202108  ,  97.5 ,0.6133
CFO       ,買權,202108  , 100.0 ,0.4713
CFO       ,買權,202108  , 105.0 ,0.2192
CFO       ,買權,202108  , 110.0 ,0.0737
CFO       ,買權,202108  , 115.0 ,0.0213
CFO       ,買權,202108  , 120.0 ,0.0120
CFO       ,買權,202108  , 125.0 ,0.0080
CFO       ,賣權,202108  ,  85.0 ,-0.0197
CFO       ,賣權,202108  ,  87.5 ,-0.0320
CFO       ,賣權,202108  ,  90.0 ,-0.0754
CFO       ,賣權,202108  ,  92.5 ,-0.1499
CFO       ,賣權,202108  ,  95.0 ,-0.2557
CFO       ,賣權,202108  ,  97.5 ,-0.3867
CFO       ,賣權,202108  , 100.0 ,-0.5287
CFO       ,賣權,202108  , 105.0 ,-0.7808
CFO       ,賣權,202108  , 110.0 ,-0.9263
CFO       ,賣權,202108  , 115.0 ,-0.9787
CFO       ,賣權,202108  , 120.0 ,-0.9880
CFO       ,賣權,202108  , 125.0 ,-0.9920
CFO       ,買權,202109  ,  65.0 ,0.9971
CFO       ,買權,202109  ,  70.0 ,0.9960
CFO       ,買權,202109  ,  75.0 ,0.9941
CFO       ,買權,202109  ,  80.0 ,0.9901
CFO       ,買權,202109  ,  85.0 ,0.9602
CFO       ,買權,202109  ,  87.5 ,0.9250
CFO       ,買權,202109  ,  90.0 ,0.8710
CFO       ,買權,202109  ,  92.5 ,0.7965
CFO       ,買權,202109  ,  95.0 ,0.7031
CFO       ,買權,202109  ,  97.5 ,0.5971
CFO       ,買權,202109  , 100.0 ,0.4860
CFO       ,買權,202109  , 105.0 ,0.2814
CFO       ,買權,202109  , 110.0 ,0.1361
CFO       ,買權,202109  , 115.0 ,0.0552
CFO       ,買權,202109  , 120.0 ,0.0180
CFO       ,買權,202109  , 130.0 ,0.0065
CFO       ,賣權,202109  ,  65.0 ,-0.0030
CFO       ,賣權,202109  ,  70.0 ,-0.0040
CFO       ,賣權,202109  ,  75.0 ,-0.0059
CFO       ,賣權,202109  ,  80.0 ,-0.0099
CFO       ,賣權,202109  ,  85.0 ,-0.0398
CFO       ,賣權,202109  ,  87.5 ,-0.0750
CFO       ,賣權,202109  ,  90.0 ,-0.1290
CFO       ,賣權,202109  ,  92.5 ,-0.2035
CFO       ,賣權,202109  ,  95.0 ,-0.2969
CFO       ,賣權,202109  ,  97.5 ,-0.4029
CFO       ,賣權,202109  , 100.0 ,-0.5140
CFO       ,賣權,202109  , 105.0 ,-0.7186
CFO       ,賣權,202109  , 110.0 ,-0.8639
CFO       ,賣權,202109  , 115.0 ,-0.9448
CFO       ,賣權,202109  , 120.0 ,-0.9820
CFO       ,賣權,202109  , 130.0 ,-0.9935
CFO       ,買權,202112  ,  70.0 ,0.9958
CFO       ,買權,202112  ,  75.0 ,0.9841
CFO       ,買權,202112  ,  80.0 ,0.9536
CFO       ,買權,202112  ,  85.0 ,0.8910
CFO       ,買權,202112  ,  90.0 ,0.7907
CFO       ,買權,202112  ,  95.0 ,0.6580
CFO       ,買權,202112  , 100.0 ,0.5104
CFO       ,買權,202112  , 110.0 ,0.2479
CFO       ,買權,202112  , 120.0 ,0.0920
CFO       ,買權,202112  , 130.0 ,0.0263
CFO       ,賣權,202112  ,  70.0 ,-0.0042
CFO       ,賣權,202112  ,  75.0 ,-0.0159
CFO       ,賣權,202112  ,  80.0 ,-0.0464
CFO       ,賣權,202112  ,  85.0 ,-0.1090
CFO       ,賣權,202112  ,  90.0 ,-0.2093
CFO       ,賣權,202112  ,  95.0 ,-0.3420
CFO       ,賣權,202112  , 100.0 ,-0.4896
CFO       ,賣權,202112  , 110.0 ,-0.7521
CFO       ,賣權,202112  , 120.0 ,-0.9080
CFO       ,賣權,202112  , 130.0 ,-0.9737
CFO       ,買權,202203  ,  75.0 ,0.9645
CFO       ,買權,202203  ,  80.0 ,0.9209
CFO       ,買權,202203  ,  85.0 ,0.8521
CFO       ,買權,202203  ,  90.0 ,0.7574
CFO       ,買權,202203  ,  95.0 ,0.6443
CFO       ,買權,202203  , 100.0 ,0.5234
CFO       ,買權,202203  , 110.0 ,0.3018
CFO       ,買權,202203  , 120.0 ,0.1478
CFO       ,買權,202203  , 130.0 ,0.0630
CFO       ,賣權,202203  ,  75.0 ,-0.0355
CFO       ,賣權,202203  ,  80.0 ,-0.0791
CFO       ,賣權,202203  ,  85.0 ,-0.1479
CFO       ,賣權,202203  ,  90.0 ,-0.2426
CFO       ,賣權,202203  ,  95.0 ,-0.3557
CFO       ,賣權,202203  , 100.0 ,-0.4766
CFO       ,賣權,202203  , 110.0 ,-0.6982
CFO       ,賣權,202203  , 120.0 ,-0.8522
CFO       ,賣權,202203  , 130.0 ,-0.9370
CFO       ,買權,202206  ,  85.0 ,0.8246
CFO       ,買權,202206  ,  90.0 ,0.7378
CFO       ,買權,202206  ,  95.0 ,0.6387
CFO       ,買權,202206  , 100.0 ,0.5353
CFO       ,買權,202206  , 110.0 ,0.3420
CFO       ,買權,202206  , 120.0 ,0.1953
CFO       ,賣權,202206  ,  85.0 ,-0.1754
CFO       ,賣權,202206  ,  90.0 ,-0.2622
CFO       ,賣權,202206  ,  95.0 ,-0.3613
CFO       ,賣權,202206  , 100.0 ,-0.4647
CFO       ,賣權,202206  , 110.0 ,-0.6580
CFO       ,賣權,202206  , 120.0 ,-0.8047
CGO       ,買權,202108  ,  18.5 ,0.9691
CGO       ,買權,202108  ,  19.0 ,0.9584
CGO       ,買權,202108  ,  19.5 ,0.9410
CGO       ,買權,202108  ,  20.0 ,0.9111
CGO       ,買權,202108  ,  20.5 ,0.8582
CGO       ,買權,202108  ,  21.0 ,0.7519
CGO       ,買權,202108  ,  21.5 ,0.6106
CGO       ,買權,202108  ,  22.0 ,0.4569
CGO       ,買權,202108  ,  22.5 ,0.3101
CGO       ,買權,202108  ,  23.0 ,0.1882
CGO       ,買權,202108  ,  23.5 ,0.1141
CGO       ,買權,202108  ,  24.0 ,0.0775
CGO       ,買權,202108  ,  24.5 ,0.0561
CGO       ,買權,202108  ,  25.0 ,0.0429
CGO       ,買權,202108  ,  26.0 ,0.0285
CGO       ,買權,202108  ,  27.0 ,0.0212
CGO       ,賣權,202108  ,  18.5 ,-0.0309
CGO       ,賣權,202108  ,  19.0 ,-0.0416
CGO       ,賣權,202108  ,  19.5 ,-0.0590
CGO       ,賣權,202108  ,  20.0 ,-0.0889
CGO       ,賣權,202108  ,  20.5 ,-0.1418
CGO       ,賣權,202108  ,  21.0 ,-0.2481
CGO       ,賣權,202108  ,  21.5 ,-0.3894
CGO       ,賣權,202108  ,  22.0 ,-0.5431
CGO       ,賣權,202108  ,  22.5 ,-0.6899
CGO       ,賣權,202108  ,  23.0 ,-0.8118
CGO       ,賣權,202108  ,  23.5 ,-0.8859
CGO       ,賣權,202108  ,  24.0 ,-0.9225
CGO       ,賣權,202108  ,  24.5 ,-0.9439
CGO       ,賣權,202108  ,  25.0 ,-0.9571
CGO       ,賣權,202108  ,  26.0 ,-0.9715
CGO       ,賣權,202108  ,  27.0 ,-0.9788
CGO       ,買權,202109  ,  18.0 ,0.9747
CGO       ,買權,202109  ,  18.5 ,0.9677
CGO       ,買權,202109  ,  19.0 ,0.9570
CGO       ,買權,202109  ,  19.5 ,0.9398
CGO       ,買權,202109  ,  20.0 ,0.8973
CGO       ,買權,202109  ,  20.5 ,0.8255
CGO       ,買權,202109  ,  21.0 ,0.7221
CGO       ,買權,202109  ,  21.5 ,0.5993
CGO       ,買權,202109  ,  22.0 ,0.4689
CGO       ,買權,202109  ,  22.5 ,0.3434
CGO       ,買權,202109  ,  23.0 ,0.2371
CGO       ,買權,202109  ,  23.5 ,0.1492
CGO       ,買權,202109  ,  24.0 ,0.0946
CGO       ,買權,202109  ,  24.5 ,0.0584
CGO       ,買權,202109  ,  25.0 ,0.0451
CGO       ,買權,202109  ,  26.0 ,0.0303
CGO       ,買權,202109  ,  28.0 ,0.0183
CGO       ,買權,202109  ,  30.0 ,0.0133
CGO       ,賣權,202109  ,  18.0 ,-0.0253
CGO       ,賣權,202109  ,  18.5 ,-0.0323
CGO       ,賣權,202109  ,  19.0 ,-0.0430
CGO       ,賣權,202109  ,  19.5 ,-0.0602
CGO       ,賣權,202109  ,  20.0 ,-0.1027
CGO       ,賣權,202109  ,  20.5 ,-0.1745
CGO       ,賣權,202109  ,  21.0 ,-0.2779
CGO       ,賣權,202109  ,  21.5 ,-0.4007
CGO       ,賣權,202109  ,  22.0 ,-0.5311
CGO       ,賣權,202109  ,  22.5 ,-0.6566
CGO       ,賣權,202109  ,  23.0 ,-0.7629
CGO       ,賣權,202109  ,  23.5 ,-0.8508
CGO       ,賣權,202109  ,  24.0 ,-0.9054
CGO       ,賣權,202109  ,  24.5 ,-0.9416
CGO       ,賣權,202109  ,  25.0 ,-0.9549
CGO       ,賣權,202109  ,  26.0 ,-0.9697
CGO       ,賣權,202109  ,  28.0 ,-0.9817
CGO       ,賣權,202109  ,  30.0 ,-0.9867
CGO       ,買權,202112  ,  18.0 ,0.9742
CGO       ,買權,202112  ,  19.0 ,0.9353
CGO       ,買權,202112  ,  20.0 ,0.8362
CGO       ,買權,202112  ,  21.0 ,0.6815
CGO       ,買權,202112  ,  22.0 ,0.4928
CGO       ,買權,202112  ,  23.0 ,0.3138
CGO       ,買權,202112  ,  24.0 ,0.1751
CGO       ,買權,202112  ,  25.0 ,0.0891
CGO       ,買權,202112  ,  26.0 ,0.0317
CGO       ,買權,202112  ,  28.0 ,0.0192
CGO       ,買權,202112  ,  30.0 ,0.0141
CGO       ,賣權,202112  ,  18.0 ,-0.0258
CGO       ,賣權,202112  ,  19.0 ,-0.0647
CGO       ,賣權,202112  ,  20.0 ,-0.1638
CGO       ,賣權,202112  ,  21.0 ,-0.3185
CGO       ,賣權,202112  ,  22.0 ,-0.5072
CGO       ,賣權,202112  ,  23.0 ,-0.6862
CGO       ,賣權,202112  ,  24.0 ,-0.8249
CGO       ,賣權,202112  ,  25.0 ,-0.9109
CGO       ,賣權,202112  ,  26.0 ,-0.9684
CGO       ,賣權,202112  ,  28.0 ,-0.9808
CGO       ,賣權,202112  ,  30.0 ,-0.9859
CGO       ,買權,202203  ,  18.0 ,0.9641
CGO       ,買權,202203  ,  19.0 ,0.9033
CGO       ,買權,202203  ,  20.0 ,0.8030
CGO       ,買權,202203  ,  21.0 ,0.6647
CGO       ,買權,202203  ,  22.0 ,0.5064
CGO       ,買權,202203  ,  23.0 ,0.3533
CGO       ,買權,202203  ,  24.0 ,0.2252
CGO       ,買權,202203  ,  25.0 ,0.1332
CGO       ,買權,202203  ,  26.0 ,0.0706
CGO       ,買權,202203  ,  28.0 ,0.0196
CGO       ,買權,202203  ,  30.0 ,0.0144
CGO       ,賣權,202203  ,  18.0 ,-0.0359
CGO       ,賣權,202203  ,  19.0 ,-0.0967
CGO       ,賣權,202203  ,  20.0 ,-0.1970
CGO       ,賣權,202203  ,  21.0 ,-0.3353
CGO       ,賣權,202203  ,  22.0 ,-0.4936
CGO       ,賣權,202203  ,  23.0 ,-0.6467
CGO       ,賣權,202203  ,  24.0 ,-0.7748
CGO       ,賣權,202203  ,  25.0 ,-0.8668
CGO       ,賣權,202203  ,  26.0 ,-0.9294
CGO       ,賣權,202203  ,  28.0 ,-0.9804
CGO       ,賣權,202203  ,  30.0 ,-0.9856
CGO       ,買權,202206  ,  18.0 ,0.9436
CGO       ,買權,202206  ,  19.0 ,0.8784
CGO       ,買權,202206  ,  20.0 ,0.7805
CGO       ,買權,202206  ,  21.0 ,0.6567
CGO       ,買權,202206  ,  22.0 ,0.5194
CGO       ,買權,202206  ,  23.0 ,0.3864
CGO       ,買權,202206  ,  24.0 ,0.2686
CGO       ,買權,202206  ,  25.0 ,0.1776
CGO       ,買權,202206  ,  26.0 ,0.1072
CGO       ,賣權,202206  ,  18.0 ,-0.0565
CGO       ,賣權,202206  ,  19.0 ,-0.1216
CGO       ,賣權,202206  ,  20.0 ,-0.2195
CGO       ,賣權,202206  ,  21.0 ,-0.3433
CGO       ,賣權,202206  ,  22.0 ,-0.4806
CGO       ,賣權,202206  ,  23.0 ,-0.6136
CGO       ,賣權,202206  ,  24.0 ,-0.7314
CGO       ,賣權,202206  ,  25.0 ,-0.8224
CGO       ,賣權,202206  ,  26.0 ,-0.8928
CHA       ,賣權,202108  ,  19.0 ,-0.2199
CHO       ,買權,202108  ,  16.0 ,0.9280
CHO       ,買權,202108  ,  16.5 ,0.9052
CHO       ,買權,202108  ,  17.0 ,0.8770
CHO       ,買權,202108  ,  17.5 ,0.8464
CHO       ,買權,202108  ,  18.0 ,0.8099
CHO       ,買權,202108  ,  18.5 ,0.7705
CHO       ,買權,202108  ,  19.0 ,0.7287
CHO       ,買權,202108  ,  19.5 ,0.6849
CHO       ,買權,202108  ,  20.0 ,0.6390
CHO       ,買權,202108  ,  20.5 ,0.5923
CHO       ,買權,202108  ,  21.0 ,0.5453
CHO       ,買權,202108  ,  21.5 ,0.4995
CHO       ,買權,202108  ,  22.0 ,0.4547
CHO       ,買權,202108  ,  22.5 ,0.4113
CHO       ,買權,202108  ,  23.0 ,0.3699
CHO       ,買權,202108  ,  23.5 ,0.3308
CHO       ,買權,202108  ,  24.0 ,0.2947
CHO       ,買權,202108  ,  24.5 ,0.2603
CHO       ,買權,202108  ,  25.0 ,0.2297
CHO       ,買權,202108  ,  26.0 ,0.1751
CHO       ,買權,202108  ,  27.0 ,0.1306
CHO       ,買權,202108  ,  28.0 ,0.0983
CHO       ,賣權,202108  ,  16.0 ,-0.0720
CHO       ,賣權,202108  ,  16.5 ,-0.0948
CHO       ,賣權,202108  ,  17.0 ,-0.1230
CHO       ,賣權,202108  ,  17.5 ,-0.1536
CHO       ,賣權,202108  ,  18.0 ,-0.1901
CHO       ,賣權,202108  ,  18.5 ,-0.2295
CHO       ,賣權,202108  ,  19.0 ,-0.2713
CHO       ,賣權,202108  ,  19.5 ,-0.3151
CHO       ,賣權,202108  ,  20.0 ,-0.3610
CHO       ,賣權,202108  ,  20.5 ,-0.4077
CHO       ,賣權,202108  ,  21.0 ,-0.4547
CHO       ,賣權,202108  ,  21.5 ,-0.5005
CHO       ,賣權,202108  ,  22.0 ,-0.5453
CHO       ,賣權,202108  ,  22.5 ,-0.5887
CHO       ,賣權,202108  ,  23.0 ,-0.6301
CHO       ,賣權,202108  ,  23.5 ,-0.6692
CHO       ,賣權,202108  ,  24.0 ,-0.7053
CHO       ,賣權,202108  ,  24.5 ,-0.7397
CHO       ,賣權,202108  ,  25.0 ,-0.7703
CHO       ,賣權,202108  ,  26.0 ,-0.8249
CHO       ,賣權,202108  ,  27.0 ,-0.8694
CHO       ,賣權,202108  ,  28.0 ,-0.9017
CHO       ,買權,202109  ,  16.0 ,0.8613
CHO       ,買權,202109  ,  16.5 ,0.8367
CHO       ,買權,202109  ,  17.0 ,0.8107
CHO       ,買權,202109  ,  17.5 ,0.7828
CHO       ,買權,202109  ,  18.0 ,0.7533
CHO       ,買權,202109  ,  18.5 ,0.7226
CHO       ,買權,202109  ,  19.0 ,0.6913
CHO       ,買權,202109  ,  19.5 ,0.6591
CHO       ,買權,202109  ,  20.0 ,0.6268
CHO       ,買權,202109  ,  20.5 ,0.5943
CHO       ,買權,202109  ,  21.0 ,0.5620
CHO       ,買權,202109  ,  21.5 ,0.5308
CHO       ,買權,202109  ,  22.0 ,0.4998
CHO       ,買權,202109  ,  22.5 ,0.4692
CHO       ,買權,202109  ,  23.0 ,0.4399
CHO       ,買權,202109  ,  23.5 ,0.4112
CHO       ,買權,202109  ,  24.0 ,0.3834
CHO       ,買權,202109  ,  25.0 ,0.3325
CHO       ,買權,202109  ,  26.0 ,0.2852
CHO       ,買權,202109  ,  28.0 ,0.2058
CHO       ,賣權,202109  ,  16.0 ,-0.1387
CHO       ,賣權,202109  ,  16.5 ,-0.1633
CHO       ,賣權,202109  ,  17.0 ,-0.1893
CHO       ,賣權,202109  ,  17.5 ,-0.2172
CHO       ,賣權,202109  ,  18.0 ,-0.2467
CHO       ,賣權,202109  ,  18.5 ,-0.2774
CHO       ,賣權,202109  ,  19.0 ,-0.3087
CHO       ,賣權,202109  ,  19.5 ,-0.3409
CHO       ,賣權,202109  ,  20.0 ,-0.3732
CHO       ,賣權,202109  ,  20.5 ,-0.4057
CHO       ,賣權,202109  ,  21.0 ,-0.4380
CHO       ,賣權,202109  ,  21.5 ,-0.4692
CHO       ,賣權,202109  ,  22.0 ,-0.5002
CHO       ,賣權,202109  ,  22.5 ,-0.5308
CHO       ,賣權,202109  ,  23.0 ,-0.5601
CHO       ,賣權,202109  ,  23.5 ,-0.5888
CHO       ,賣權,202109  ,  24.0 ,-0.6166
CHO       ,賣權,202109  ,  25.0 ,-0.6675
CHO       ,賣權,202109  ,  26.0 ,-0.7148
CHO       ,賣權,202109  ,  28.0 ,-0.7942
CHO       ,買權,202112  ,  16.0 ,0.7945
CHO       ,買權,202112  ,  17.0 ,0.7561
CHO       ,買權,202112  ,  18.0 ,0.7166
CHO       ,買權,202112  ,  19.0 ,0.6765
CHO       ,買權,202112  ,  20.0 ,0.6366
CHO       ,買權,202112  ,  21.0 ,0.5972
CHO       ,買權,202112  ,  22.0 ,0.5602
CHO       ,買權,202112  ,  23.0 ,0.5232
CHO       ,買權,202112  ,  24.0 ,0.4874
CHO       ,買權,202112  ,  25.0 ,0.4535
CHO       ,買權,202112  ,  26.0 ,0.4208
CHO       ,買權,202112  ,  28.0 ,0.3616
CHO       ,賣權,202112  ,  16.0 ,-0.2055
CHO       ,賣權,202112  ,  17.0 ,-0.2439
CHO       ,賣權,202112  ,  18.0 ,-0.2835
CHO       ,賣權,202112  ,  19.0 ,-0.3235
CHO       ,賣權,202112  ,  20.0 ,-0.3634
CHO       ,賣權,202112  ,  21.0 ,-0.4028
CHO       ,賣權,202112  ,  22.0 ,-0.4398
CHO       ,賣權,202112  ,  23.0 ,-0.4768
CHO       ,賣權,202112  ,  24.0 ,-0.5126
CHO       ,賣權,202112  ,  25.0 ,-0.5465
CHO       ,賣權,202112  ,  26.0 ,-0.5792
CHO       ,賣權,202112  ,  28.0 ,-0.6384
CHO       ,買權,202203  ,  16.0 ,0.7785
CHO       ,買權,202203  ,  17.0 ,0.7467
CHO       ,買權,202203  ,  18.0 ,0.7147
CHO       ,買權,202203  ,  19.0 ,0.6827
CHO       ,買權,202203  ,  20.0 ,0.6510
CHO       ,買權,202203  ,  21.0 ,0.6199
CHO       ,買權,202203  ,  22.0 ,0.5914
CHO       ,買權,202203  ,  23.0 ,0.5620
CHO       ,買權,202203  ,  24.0 ,0.5337
CHO       ,買權,202203  ,  25.0 ,0.5066
CHO       ,買權,202203  ,  26.0 ,0.4800
CHO       ,買權,202203  ,  28.0 ,0.4308
CHO       ,賣權,202203  ,  16.0 ,-0.2215
CHO       ,賣權,202203  ,  17.0 ,-0.2533
CHO       ,賣權,202203  ,  18.0 ,-0.2853
CHO       ,賣權,202203  ,  19.0 ,-0.3173
CHO       ,賣權,202203  ,  20.0 ,-0.3490
CHO       ,賣權,202203  ,  21.0 ,-0.3801
CHO       ,賣權,202203  ,  22.0 ,-0.4086
CHO       ,賣權,202203  ,  23.0 ,-0.4380
CHO       ,賣權,202203  ,  24.0 ,-0.4663
CHO       ,賣權,202203  ,  25.0 ,-0.4934
CHO       ,賣權,202203  ,  26.0 ,-0.5200
CHO       ,賣權,202203  ,  28.0 ,-0.5692
CHO       ,買權,202206  ,  16.0 ,0.7738
CHO       ,買權,202206  ,  17.0 ,0.7467
CHO       ,買權,202206  ,  18.0 ,0.7197
CHO       ,買權,202206  ,  19.0 ,0.6929
CHO       ,買權,202206  ,  20.0 ,0.6664
CHO       ,買權,202206  ,  21.0 ,0.6407
CHO       ,買權,202206  ,  22.0 ,0.6172
CHO       ,買權,202206  ,  23.0 ,0.5923
CHO       ,買權,202206  ,  24.0 ,0.5689
CHO       ,賣權,202206  ,  16.0 ,-0.2262
CHO       ,賣權,202206  ,  17.0 ,-0.2533
CHO       ,賣權,202206  ,  18.0 ,-0.2803
CHO       ,賣權,202206  ,  19.0 ,-0.3071
CHO       ,賣權,202206  ,  20.0 ,-0.3336
CHO       ,賣權,202206  ,  21.0 ,-0.3593
CHO       ,賣權,202206  ,  22.0 ,-0.3828
CHO       ,賣權,202206  ,  23.0 ,-0.4077
CHO       ,賣權,202206  ,  24.0 ,-0.4311
CJO       ,買權,202108  ,  15.0 ,0.9831
CJO       ,買權,202108  ,  15.5 ,0.9793
CJO       ,買權,202108  ,  16.0 ,0.9737
CJO       ,買權,202108  ,  16.5 ,0.9650
CJO       ,買權,202108  ,  17.0 ,0.9508
CJO       ,買權,202108  ,  17.5 ,0.9256
CJO       ,買權,202108  ,  18.0 ,0.8783
CJO       ,買權,202108  ,  18.5 ,0.7905
CJO       ,買權,202108  ,  19.0 ,0.6332
CJO       ,買權,202108  ,  19.5 ,0.4463
CJO       ,買權,202108  ,  20.0 ,0.2714
CJO       ,買權,202108  ,  20.5 ,0.1570
CJO       ,買權,202108  ,  21.0 ,0.0980
CJO       ,買權,202108  ,  21.5 ,0.0665
CJO       ,買權,202108  ,  22.0 ,0.0485
CJO       ,買權,202108  ,  22.5 ,0.0377
CJO       ,賣權,202108  ,  15.0 ,-0.0169
CJO       ,賣權,202108  ,  15.5 ,-0.0207
CJO       ,賣權,202108  ,  16.0 ,-0.0263
CJO       ,賣權,202108  ,  16.5 ,-0.0350
CJO       ,賣權,202108  ,  17.0 ,-0.0492
CJO       ,賣權,202108  ,  17.5 ,-0.0744
CJO       ,賣權,202108  ,  18.0 ,-0.1217
CJO       ,賣權,202108  ,  18.5 ,-0.2095
CJO       ,賣權,202108  ,  19.0 ,-0.3668
CJO       ,賣權,202108  ,  19.5 ,-0.5537
CJO       ,賣權,202108  ,  20.0 ,-0.7286
CJO       ,賣權,202108  ,  20.5 ,-0.8430
CJO       ,賣權,202108  ,  21.0 ,-0.9020
CJO       ,賣權,202108  ,  21.5 ,-0.9335
CJO       ,賣權,202108  ,  22.0 ,-0.9515
CJO       ,賣權,202108  ,  22.5 ,-0.9623
CJO       ,買權,202109  ,  14.0 ,0.9870
CJO       ,買權,202109  ,  15.0 ,0.9819
CJO       ,買權,202109  ,  16.0 ,0.9723
